text,letterColor,correctAnswer,congruent,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr1.started,instr1.stopped,word.started,word.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,feedback_2.started,feedback_2.stopped,instrText.started,instrText.stopped,thanksText.started,thanksText.stopped,participant,session,posture,date,expName,psychopyVersion,frameRate,
green,green,m,congruent,0,0,0,3,,,,,20.249521017074585,None,23.28100085258484,None,m,1,2.6826770305633545,23.28100085258484,None,26.02118682861328,None,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
red,red,z,congruent,0,1,1,0,,,,,,,27.504354000091553,None,z,1,0.587440013885498,27.504354000091553,None,28.151283025741577,None,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
red,green,m,incongruent,0,2,2,1,,,,,,,29.6412570476532,None,z,0,0.27457094192504883,29.6412570476532,None,30.008020877838135,None,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
green,red,z,incongruent,0,3,3,2,,,,,,,31.502737998962402,None,z,1,0.8130769729614258,31.502737998962402,None,32.39016890525818,None,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
green,green,m,congruent,1,0,4,3,,,,,,,33.88133788108826,None,m,1,0.5304310321807861,33.88133788108826,None,34.485836029052734,None,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
red,green,m,incongruent,1,1,5,1,,,,,,,35.96987295150757,None,m,1,0.8260011672973633,35.96987295150757,None,36.85588502883911,None,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
green,red,z,incongruent,1,2,6,2,,,,,,,38.3523268699646,None,z,1,0.6674950122833252,38.3523268699646,None,39.07720899581909,None,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
red,red,z,congruent,1,3,7,0,,,,,,,40.57068490982056,None,z,1,0.5289621353149414,40.57068490982056,None,41.161792039871216,None,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
red,red,z,congruent,,,,,0,0,0,0,,,43.80989384651184,None,z,1,0.8098399639129639,43.80989384651184,None,,,42.21526598930359,None,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
red,green,m,incongruent,,,,,0,1,1,1,,,45.150760889053345,None,m,1,0.4129488468170166,45.150760889053345,None,,,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
green,red,z,incongruent,,,,,0,2,2,2,,,46.11430382728577,None,z,1,0.4736368656158447,46.11430382728577,None,,,,,,,001,01,sitting,2021_Jul_31_1959,stroop-replication,2021.2.0,59.98984508752534,
