text,letterColor,correctAnswer,congruent,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr1.started,instr1.stopped,word.started,word.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,fixation.started,fixation.stopped,feedback_2.started,feedback_2.stopped,sound_1.started,sound_1.stopped,instrText.started,instrText.stopped,feedback_3.started,feedback_3.stopped,sound_2.started,sound_2.stopped,thanksText.started,thanksText.stopped,participant,session,posture,date,expName,psychopyVersion,frameRate,
green,red,z,incongruent,0,10,10,28,,,,,,,,,,,37.712871074676514,None,z,1,0.4400360584259033,37.712871074676514,None,37.23544406890869,37.772237062454224,38.214513063430786,None,38.20006573200226,38.72694206237793,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,0,11,11,20,,,,,,,,,,,40.26640701293945,None,z,1,0.41469717025756836,40.26640701293945,None,39.7730929851532,40.32882785797119,40.75954604148865,None,40.73594057559967,41.26545286178589,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,0,12,12,8,,,,,,,,,,,42.78092002868652,None,z,1,0.3962230682373047,42.78092002868652,None,42.299306869506836,42.843384981155396,43.27376103401184,None,43.250598549842834,43.7827730178833,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,0,13,13,9,,,,,,,,,,,45.320621967315674,None,m,1,0.6083579063415527,45.320621967315674,None,44.828526973724365,45.38113594055176,46.00825500488281,None,45.99105775356293,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,green,m,neutral,0,14,14,3,,,,,,,,,,,48.0603289604187,None,m,1,0.3647878170013428,48.0603289604187,None,47.567960023880005,48.12279295921326,48.50903105735779,None,48.4858056306839,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,red,z,neutral,0,15,15,2,,,,,,,,,,,50.53348398208618,None,z,1,0.4355199337005615,50.53348398208618,None,50.06133985519409,50.59388589859009,51.04940700531006,None,51.03310573101044,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,0,16,16,6,,,,,,,,,,,53.09489297866821,None,z,1,0.4022331237792969,53.09489297866821,None,52.601736068725586,53.1572539806366,53.586721897125244,None,53.56328356266022,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,0,17,17,18,,,,,,,,,,,55.6309449672699,None,z,1,0.4903390407562256,55.6309449672699,None,55.13995099067688,55.69339299201965,56.21310591697693,None,56.19021475315094,56.71086406707764,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,0,18,18,30,,,,,,,,,,,58.245790004730225,None,z,1,0.4035329818725586,58.245790004730225,None,57.75429391860962,58.30821084976196,58.73891592025757,None,58.71554362773895,59.24920392036438,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,0,19,19,16,,,,,,,,,,,60.78327703475952,None,z,1,0.42600297927856445,60.78327703475952,None,60.29105186462402,60.845804929733276,61.27616500854492,None,61.2527836561203,61.78824496269226,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,0,20,20,34,,,,,,,,,,,63.318455934524536,None,z,1,0.3228189945220947,63.318455934524536,None,62.83331894874573,63.37967085838318,63.71671795845032,None,63.693068623542786,64.21926093101501,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,red,z,neutral,0,21,21,12,,,,,,,,,,,65.76768589019775,None,z,1,0.35355091094970703,65.76768589019775,None,65.27531886100769,65.8301329612732,66.21650886535645,None,66.19321668148041,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,0,22,22,23,,,,,,,,,,,68.26647996902466,None,m,1,0.39881086349487305,68.26647996902466,None,67.77289700508118,68.32878684997559,68.75901389122009,None,68.73585069179535,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,0,23,23,19,,,,,,,,,,,70.80436205863953,None,m,1,0.2928299903869629,70.80436205863953,None,70.31203007698059,70.86685705184937,71.16314506530762,None,71.13938057422638,71.66543197631836,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,red,z,neutral,0,24,24,14,,,,,,,,,,,73.2047369480133,None,z,1,0.580502986907959,73.2047369480133,None,72.7120680809021,73.26235294342041,73.88217306137085,None,73.85875260829926,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,red,z,neutral,0,25,25,0,,,,,,,,,,,75.92355298995972,None,z,1,0.32575178146362305,75.92355298995972,None,75.4310839176178,75.98605585098267,76.32770490646362,None,76.30418956279755,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,red,z,neutral,0,26,26,26,,,,,,,,,,,78.37762188911438,None,z,1,0.3997330665588379,78.37762188911438,None,77.88380002975464,78.44017696380615,78.87119507789612,None,78.84808957576752,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,0,27,27,4,,,,,,,,,,,80.91050791740417,None,z,1,0.34676694869995117,80.91050791740417,None,80.41820502281189,80.97298693656921,81.35881090164185,None,81.33529365062714,81.86295700073242,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,0,28,28,33,,,,,,,,,,,83.38302803039551,None,m,1,0.4022860527038574,83.38302803039551,None,82.89616584777832,83.44219088554382,83.85801005363464,None,83.83453071117401,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,0,29,29,17,,,,,,,,,,,85.96710705757141,None,m,1,0.5221469402313232,85.96710705757141,None,85.48016285896301,86.02950096130371,86.55096697807312,None,86.52709567546844,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,green,m,neutral,0,30,30,1,,,,,,,,,,,88.58511185646057,None,m,1,0.4002859592437744,88.58511185646057,None,88.09299087524414,88.64748191833496,89.06698799133301,None,89.0534166097641,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,green,m,neutral,0,31,31,25,,,,,,,,,,,91.10696387290955,None,m,1,0.2940080165863037,91.10696387290955,None,90.62264204025269,91.16913986206055,91.4509220123291,None,91.43709671497345,91.95238590240479,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,0,32,32,31,,,,,,,,,,,93.49181008338928,None,m,1,0.32541894912719727,93.49181008338928,None,92.99908685684204,93.55429601669312,93.89526796340942,None,93.87187254428864,94.40679502487183,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,0,33,33,21,,,,,,,,,,,95.9374189376831,None,m,1,0.2798440456390381,95.9374189376831,None,95.45453596115112,96.00003099441528,96.29638504981995,None,96.2725795507431,None,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,0,34,34,11,,,,,,,,,,,98.34157395362854,None,m,1,0.2757689952850342,98.34157395362854,None,97.84815692901611,98.40405702590942,98.70095801353455,None,98.67752373218536,99.20682001113892,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,0,35,35,22,,,,,,,,,,,100.7415599822998,None,z,1,0.4196131229400635,100.7415599822998,None,100.25379800796509,100.80291891098022,101.22216200828552,None,101.20249354839325,101.72414088249207,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,0,0,0,0,0,0,0,11,,,106.23185396194458,None,m,1,0.6893219947814941,106.23185396194458,None,105.7319688796997,106.29103302955627,,,,,102.82484889030457,None,106.98350191116333,None,106.97106468677521,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,0,0,0,0,0,1,1,23,,,109.00369787216187,None,m,1,0.3494291305541992,109.00369787216187,None,108.52976608276367,109.06317186355591,,,,,,,109.41717004776001,None,109.40557157993317,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,0,0,0,0,0,2,2,17,,,111.4484429359436,None,m,1,0.272799015045166,111.4484429359436,None,110.95520186424255,111.51104307174683,,,,,,,111.8023030757904,None,111.78507173061371,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,green,m,neutral,,,,,0,0,0,0,0,3,3,1,,,113.83290195465088,None,m,1,0.2883732318878174,113.83290195465088,None,113.33758687973022,113.89546298980713,,,,,,,114.18601489067078,None,114.1682516336441,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,0,0,0,0,0,4,4,21,,,116.21182584762573,None,m,1,0.37355899810791016,116.21182584762573,None,115.72886490821838,116.27430987358093,,,,,,,116.65538096427917,None,116.63712275028229,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,0,0,0,0,0,5,5,6,,,118.65418601036072,None,z,1,0.2671167850494385,118.65418601036072,None,118.18079090118408,118.71583485603333,,,,,,,119.007071018219,None,118.98960363864899,119.51736903190613,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,green,m,neutral,,,,,0,0,0,0,0,6,6,3,,,121.04303884506226,None,m,1,0.3584620952606201,121.04303884506226,None,120.5493540763855,121.1054048538208,,,,,,,121.48599195480347,None,121.46827161312103,121.99163389205933,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,0,0,0,0,0,7,7,8,,,123.5337929725647,None,z,1,0.4754648208618164,123.5337929725647,None,123.04078793525696,123.59646987915039,,,,,,,124.06677889823914,None,124.0488156080246,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,red,z,neutral,,,,,0,0,0,0,0,8,8,2,,,126.09887099266052,None,m,0,0.5664401054382324,126.09887099266052,None,125.60557794570923,126.16120886802673,,,,,,,126.72122406959534,None,126.70321762561798,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,0,0,0,0,0,9,9,31,,,128.72407293319702,None,m,1,0.34116291999816895,128.72407293319702,None,128.2499349117279,128.78330087661743,,,,,,,129.1441080570221,None,129.12689769268036,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,0,0,0,0,0,10,10,19,,,131.1676390171051,None,z,0,0.32976698875427246,131.1676390171051,None,130.68033695220947,131.23044085502625,,,,,,,131.5657069683075,None,131.5479737520218,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,0,0,0,0,0,11,11,28,,,133.5763020515442,None,m,0,0.5447161197662354,133.5763020515442,None,133.10194301605225,133.6356348991394,,,,,,,134.2003529071808,None,134.18891966342926,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,green,m,neutral,,,,,0,0,0,0,0,12,12,27,,,136.23127007484436,None,m,1,0.3540530204772949,136.23127007484436,None,135.73909306526184,136.29184985160828,,,,,,,136.67056894302368,None,136.6528376340866,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,0,0,0,0,0,13,13,35,,,138.68968987464905,None,m,1,0.45565104484558105,138.68968987464905,None,138.2110140323639,138.75229001045227,,,,,,,139.22282195091248,None,139.2049857378006,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,0,0,0,0,0,14,14,32,,,141.2493679523468,None,z,1,0.40810298919677734,141.2493679523468,None,140.769917011261,141.31164503097534,,,,,,,141.73693895339966,None,141.71928369998932,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,0,0,0,0,0,15,15,10,,,143.762512922287,None,z,1,0.502781867980957,143.762512922287,None,143.27008295059204,143.82470107078552,,,,,,,144.33944487571716,None,144.3219085931778,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,0,0,0,0,0,16,16,9,,,146.383535861969,None,m,1,0.37776899337768555,146.383535861969,None,145.89140605926514,146.4462149143219,,,,,,,146.82686305046082,None,146.80878174304962,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,0,0,0,0,0,17,17,7,,,148.84593391418457,None,m,1,0.45929694175720215,148.84593391418457,None,148.37204885482788,148.90520095825195,,,,,,,149.38581585884094,None,149.3742676973343,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,0,0,0,0,0,18,18,33,,,151.4197700023651,None,m,1,0.34943485260009766,151.4197700023651,None,150.9319760799408,151.47904205322266,,,,,,,151.83409595489502,None,151.822540640831,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,0,0,0,0,0,19,19,30,,,153.83808588981628,None,z,1,0.3952629566192627,153.83808588981628,None,153.3605558872223,153.89750003814697,,,,,,,154.3114709854126,None,154.29412972927094,154.82379293441772,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,0,0,0,0,0,20,20,16,,,156.3357388973236,None,z,1,0.5857319831848145,156.3357388973236,None,155.84347796440125,156.39821004867554,,,,,,,157.00300002098083,None,156.9853516817093,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,0,0,0,0,0,21,21,4,,,159.03225588798523,None,z,1,0.38493895530700684,159.03225588798523,None,158.53999304771423,159.09488797187805,,,,,,,159.49524402618408,None,159.48375976085663,160.00766396522522,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,0,0,0,0,0,22,22,34,,,161.52603197097778,None,z,1,0.3074061870574951,161.52603197097778,None,161.0462110042572,161.5891399383545,,,,,,,161.92494988441467,None,161.90691459178925,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,red,z,neutral,,,,,0,0,0,0,0,23,23,14,,,163.9536759853363,None,z,1,0.27964186668395996,163.9536759853363,None,163.46033191680908,164.0162889957428,,,,,,,164.30768704414368,None,164.2901977300644,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,red,z,neutral,,,,,0,0,0,0,0,24,24,12,,,166.33873796463013,None,z,1,0.35861802101135254,166.33873796463013,None,165.84819889068604,166.3989429473877,,,,,,,166.7713189125061,None,166.7537647485733,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,red,z,neutral,,,,,0,0,0,0,0,25,25,24,,,168.7905979156494,None,z,1,0.35477185249328613,168.7905979156494,None,168.30482602119446,168.85315203666687,,,,,,,169.22848200798035,None,169.21305859088898,169.73483896255493,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,0,0,0,0,0,26,26,29,,,171.26211595535278,None,m,1,0.45934391021728516,171.26211595535278,None,170.76882886886597,171.3246910572052,,,,,,,171.7934648990631,None,171.77609360218048,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,0,0,0,0,0,27,27,22,,,173.8204789161682,None,z,1,0.46091294288635254,173.8204789161682,None,173.32816696166992,173.88012099266052,,,,,,,174.34779906272888,None,174.32972061634064,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,0,0,0,0,0,28,28,18,,,176.39732384681702,None,z,1,0.5240600109100342,176.39732384681702,None,175.90462589263916,176.459636926651,,,,,,,176.97497487068176,None,176.95695173740387,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,green,m,neutral,,,,,0,0,0,0,0,29,29,25,,,179.0131549835205,None,m,1,0.42029309272766113,179.0131549835205,None,178.51902294158936,179.07550597190857,,,,,,,179.50123500823975,None,179.48326671123505,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,green,m,neutral,,,,,0,0,0,0,0,30,30,15,,,181.53088808059692,None,m,1,0.5904901027679443,181.53088808059692,None,181.0386369228363,181.593407869339,,,,,,,182.19738006591797,None,182.1798175573349,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,green,m,incongruent,,,,,0,0,0,0,0,31,31,5,,,184.23391103744507,None,m,1,0.36736512184143066,184.23391103744507,None,183.74022889137268,184.29643201828003,,,,,,,184.67048287391663,None,184.65889370441437,185.18113207817078,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,red,z,neutral,,,,,0,0,0,0,0,32,32,26,,,186.6964430809021,None,z,1,0.36867809295654297,186.6964430809021,None,186.20539093017578,186.75560307502747,,,,,,,187.15285396575928,None,187.1413277387619,187.6555950641632,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,0,0,0,0,0,33,33,20,,,189.19772386550903,None,z,1,0.4756181240081787,189.19772386550903,None,188.70457887649536,189.26021790504456,,,,,,,189.73016500473022,None,189.7121466398239,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,green,m,neutral,,,,,0,0,0,0,0,34,34,13,,,191.7622730731964,None,m,1,0.4551231861114502,191.7622730731964,None,191.2693269252777,191.82470893859863,,,,,,,192.29466795921326,None,192.2766066789627,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,red,z,neutral,,,,,0,0,0,0,0,35,35,0,,,194.34301090240479,None,m,0,0.46637797355651855,194.34301090240479,None,193.84727907180786,194.4033398628235,,,,,,,194.87382698059082,None,194.85620057582855,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,1,0,1,0,0,0,0,30,,,199.06939888000488,None,z,1,0.6200499534606934,199.06939888000488,None,198.57006001472473,199.1286849975586,,,,,196.4759659767151,None,199.76302099227905,None,199.7437745332718,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXX,green,m,neutral,,,,,1,0,1,0,0,1,1,13,,,201.79624104499817,None,m,1,0.3571319580078125,201.79624104499817,None,201.30286502838135,201.85864090919495,,,,,,,202.23907804489136,None,202.2216807603836,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,1,0,1,0,0,2,2,8,,,204.27821803092957,None,z,1,0.38715386390686035,204.27821803092957,None,203.79471707344055,204.3411259651184,,,,,,,204.72144103050232,None,204.70366370677948,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,1,0,1,0,0,3,3,28,,,206.75361895561218,None,z,1,0.40790295600891113,206.75361895561218,None,206.26074695587158,206.81612491607666,,,,,,,207.24107384681702,None,207.22376668453217,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,1,0,1,0,0,4,4,16,,,209.24910807609558,None,z,1,0.3922910690307617,209.24910807609558,None,208.76796889305115,209.3115520477295,,,,,,,209.73596692085266,None,209.71827971935272,210.24581694602966,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,1,0,1,0,0,5,5,21,,,211.74779295921326,None,m,1,0.3893768787384033,211.74779295921326,None,211.273521900177,211.8069338798523,,,,,,,212.20396494865417,None,212.1923485994339,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,green,m,neutral,,,,,1,0,1,0,0,6,6,27,,,214.24342584609985,None,m,1,0.43787598609924316,214.24342584609985,None,213.75074791908264,214.30614399909973,,,,,,,214.75280284881592,None,214.74129259586334,215.26117396354675,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,1,0,1,0,0,7,7,22,,,216.80118203163147,None,z,1,0.616204023361206,216.80118203163147,None,216.30874586105347,216.86359405517578,,,,,,,217.51271295547485,None,217.49489057064056,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,1,0,1,0,0,8,8,18,,,219.56620287895203,None,z,1,0.5873589515686035,219.56620287895203,None,219.07243394851685,219.62842392921448,,,,,,,220.2332799434662,None,220.21569764614105,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,green,m,neutral,,,,,1,0,1,0,0,9,9,15,,,222.2568039894104,None,m,1,0.4405081272125244,222.2568039894104,None,221.77767205238342,222.31595587730408,,,,,,,222.7691469192505,None,222.75428974628448,223.2826509475708,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
XXXXX,red,z,neutral,,,,,1,0,1,0,0,10,10,2,,,224.79749989509583,None,z,1,0.7159240245819092,224.79749989509583,None,224.3054919242859,224.8600559234619,,,,,,,225.59802198410034,None,225.5803827047348,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,1,0,1,0,0,11,11,23,,,227.64579892158508,None,m,1,0.5236279964447021,227.64579892158508,None,227.15280485153198,227.7083079814911,,,,,,,228.22300791740417,None,228.20496666431427,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,red,z,incongruent,,,,,1,0,1,0,0,12,12,4,,,230.27104687690735,None,z,1,0.5064959526062012,230.27104687690735,None,229.7787640094757,230.3330979347229,,,,,,,230.8483030796051,None,230.83061969280243,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
green,green,m,congruent,,,,,1,0,1,0,0,13,13,9,,,232.87640500068665,None,m,1,0.5410261154174805,232.87640500068665,None,232.38335490226746,232.93895292282104,,,,,,,233.49798488616943,None,233.48052871227264,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
red,red,z,congruent,,,,,1,0,1,0,0,14,14,32,,,235.5317280292511,None,z,1,0.5417368412017822,235.5317280292511,None,235.0371868610382,235.59448790550232,,,,,,,236.15368604660034,None,236.13625061511993,None,,,0002,01,standing,2021_Aug_09_1516,stroop,2021.2.0,60.020406031370335,
