text,letterColor,correctAnswer,congruent,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr1.started,instr1.stopped,word.started,word.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,feedback_2.started,feedback_2.stopped,instrText.started,instrText.stopped,thanksText.started,thanksText.stopped,participant,session,posture,date,expName,psychopyVersion,frameRate,
green,red,z,incongruent,,,,,0,2,2,2,,,36.852229833602905,None,z,1,0.550915002822876,36.852229833602905,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,0,3,3,1,,,37.936927795410156,None,m,1,0.4580991268157959,37.936927795410156,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,red,z,incongruent,,,,,1,0,4,2,,,38.91858100891113,None,z,1,0.4847278594970703,38.91858100891113,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,green,m,congruent,,,,,1,1,5,3,,,39.955827951431274,None,m,1,0.4393298625946045,39.955827951431274,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,1,2,6,1,,,40.95741891860962,None,m,1,0.3817250728607178,40.95741891860962,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,red,z,congruent,,,,,1,3,7,0,,,41.87513184547424,None,z,1,0.45613598823547363,41.87513184547424,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,red,z,congruent,,,,,2,0,8,0,,,42.872270822525024,None,z,1,0.41895103454589844,42.872270822525024,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,2,1,9,1,,,43.829439878463745,None,m,1,0.6937611103057861,43.829439878463745,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,green,m,congruent,,,,,2,2,10,3,,,45.07410502433777,None,m,1,0.4250807762145996,45.07410502433777,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,red,z,incongruent,,,,,2,3,11,2,,,46.03182101249695,None,z,1,0.9871459007263184,46.03182101249695,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,red,z,incongruent,,,,,3,0,12,2,,,47.57479691505432,None,z,1,0.35633206367492676,47.57479691505432,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,green,m,congruent,,,,,3,1,13,3,,,48.493040800094604,None,m,1,0.4781200885772705,48.493040800094604,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,red,z,congruent,,,,,3,2,14,0,,,49.53470301628113,None,z,1,0.6524498462677002,49.53470301628113,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,3,3,15,1,,,50.73374795913696,None,m,1,0.6535389423370361,50.73374795913696,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,4,0,16,1,,,51.91644883155823,None,m,1,0.43068695068359375,51.91644883155823,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,green,m,congruent,,,,,4,1,17,3,,,52.9171359539032,None,m,1,0.4860219955444336,52.9171359539032,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,red,z,incongruent,,,,,4,2,18,2,,,53.95624494552612,None,z,1,0.502877950668335,53.95624494552612,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,red,z,congruent,,,,,4,3,19,0,,,54.99691987037659,None,z,1,0.4063720703125,54.99691987037659,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,5,0,20,1,,,55.95378589630127,None,m,1,0.4733760356903076,55.95378589630127,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,red,z,congruent,,,,,5,1,21,0,,,56.99228000640869,None,z,1,0.9708449840545654,56.99228000640869,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,red,z,incongruent,,,,,5,2,22,2,,,58.51924180984497,None,z,1,0.4838709831237793,58.51924180984497,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,green,m,congruent,,,,,5,3,23,3,,,59.55658197402954,None,m,1,0.5346639156341553,59.55658197402954,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,6,0,24,1,,,60.63843083381653,None,m,1,0.5087080001831055,60.63843083381653,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,red,z,congruent,,,,,6,1,25,0,,,61.67564392089844,None,z,1,0.607537031173706,61.67564392089844,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,green,m,congruent,,,,,6,2,26,3,,,62.839754819869995,None,m,1,1.1554720401763916,62.839754819869995,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,red,z,incongruent,,,,,6,3,27,2,,,64.52086186408997,None,z,1,0.9942541122436523,64.52086186408997,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,green,m,congruent,,,,,7,0,28,3,,,66.04168891906738,None,m,1,0.48139500617980957,66.04168891906738,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,red,z,incongruent,,,,,7,1,29,2,,,67.07931590080261,None,z,1,0.8835968971252441,67.07931590080261,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,red,z,congruent,,,,,7,2,30,0,,,68.52183985710144,None,m,0,0.4174380302429199,68.52183985710144,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,7,3,31,1,,,69.4793848991394,None,m,1,0.43585801124572754,69.4793848991394,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,green,m,congruent,,,,,8,0,32,3,,,70.4823009967804,None,m,1,0.47290992736816406,70.4823009967804,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,red,z,incongruent,,,,,8,1,33,2,,,71.48080801963806,None,z,1,0.6262681484222412,71.48080801963806,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,red,z,congruent,,,,,8,2,34,0,,,72.64355897903442,None,z,1,0.4556269645690918,72.64355897903442,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,8,3,35,1,,,73.64047193527222,None,m,1,0.4666290283203125,73.64047193527222,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,green,m,incongruent,,,,,9,0,36,1,,,74.63765382766724,None,m,1,0.7971220016479492,74.63765382766724,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,green,m,congruent,,,,,9,1,37,3,,,75.99883580207825,None,m,1,0.49205899238586426,75.99883580207825,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
green,red,z,incongruent,,,,,9,2,38,2,,,77.02725291252136,None,z,1,0.8237099647521973,77.02725291252136,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
red,red,z,congruent,,,,,9,3,39,0,,,78.39170598983765,None,z,1,0.6913671493530273,78.39170598983765,None,,,,,,,002,01,sitting,2021_Jul_31_2032,stroop-replication,2021.2.0,60.07921172161593,
,,,,,,,,,,,,,,,,,,,,,,,,,79.19185495376587,None,,,,,,,,
